name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris, France",2007-09-19,61.1,44.7,52.6,61.1,44.7,52.6,41.9,68.3,0,0,0,,0,0,16.5,7.4,249.3,1025.3,39.4,14.3,,,,,2007-09-19T07:32:03,2007-09-19T19:56:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2007-09-20,67.3,46.4,56.5,67.3,44.3,56.1,42.9,63,0,0,0,,0,0,31.1,11.3,220.1,1023.1,41.5,14.3,,,,,2007-09-20T07:33:29,2007-09-20T19:54:01,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-21,70.9,46.3,58.8,70.9,44.4,58.5,45.7,64.8,0,0,0,,0,0,13.5,6.8,165.4,1020.8,50.7,12.6,,,,,2007-09-21T07:34:55,2007-09-21T19:51:53,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-22,69.1,52.3,60.6,69.1,52.3,60.6,50.8,71.1,0,0,0,,0,0,14.5,7,193,1021.1,47.9,10.3,,,,,2007-09-22T07:36:20,2007-09-22T19:49:45,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-23,70.7,56.1,62.8,70.7,56.1,62.8,54.4,76.2,0,0,0,,0,0,17.5,7.3,193.6,1021.1,57.1,10.3,,,,,2007-09-23T07:37:46,2007-09-23T19:47:37,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-24,63.9,55.1,59.7,63.9,55.1,59.7,51.4,74.8,0.01,100,12.5,rain,0,0,28.8,12.7,215,1015.6,58.6,15.3,,,,,2007-09-24T07:39:12,2007-09-24T19:45:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-25,61.8,48.8,54.8,61.8,45.5,54.3,45.8,72.8,0.024,100,8.33,rain,0,0,23.2,12.6,240.5,1016.5,41.5,14.2,,,,,2007-09-25T07:40:39,2007-09-25T19:43:22,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-26,58,48.2,51.5,58,43.9,50.2,46.3,83.2,0.119,100,25,rain,0,0,32.8,16.4,338.1,1015.6,65.9,9.3,,,,,2007-09-26T07:42:05,2007-09-26T19:41:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-27,59.5,47.8,52.9,59.5,43.3,51.2,44.8,74.6,0.011,100,12.5,rain,0,0,34.4,16.4,348.4,1012.3,80.6,11.6,,,,,2007-09-27T07:43:32,2007-09-27T19:39:07,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07153099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-28,57.3,54,55.2,57.3,54,55.2,51.2,86.4,0.197,100,54.17,rain,0,0,28.2,12.8,299.3,1008.1,93.7,8.4,,,,,2007-09-28T07:44:58,2007-09-28T19:37:00,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-09-29,62.3,52.9,56.5,62.3,52.9,56.5,50.4,80.5,0.009,100,16.67,rain,0,0,21.9,9.5,230.1,1013,79.2,10.3,,,,,2007-09-29T07:46:25,2007-09-29T19:34:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-09-30,66.4,44.9,55.9,66.4,44.9,55.8,46,71,0,0,0,,0,0,15.8,8.1,110.8,1020,57.8,13.1,,,,,2007-09-30T07:47:52,2007-09-30T19:32:46,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-01,70.7,57.4,62.9,70.7,57.4,62.9,58.5,85.7,0.1,100,33.33,rain,0,0,15.1,6.9,127.9,1019.4,82.8,9.8,,,,,2007-10-01T07:49:20,2007-10-01T19:30:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07146099999,07156099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-02,70.4,61.2,64.7,70.4,61.2,64.7,62,91.1,0.041,100,16.67,rain,0,0,15.8,5,138.6,1018.4,88,4.3,,,,,2007-10-02T07:50:47,2007-10-02T19:28:33,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-03,69.6,61.1,64.2,69.6,61.1,64.2,60.8,89,0.007,100,8.33,rain,0,0,11.5,4.9,214.6,1017.4,78.1,6,,,,,2007-10-03T07:52:15,2007-10-03T19:26:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-04,62,55.6,59.8,62,55.6,59.8,56.1,88.1,0.001,100,4.17,rain,0,0,19.1,8.9,8.1,1020.4,73.8,3.4,,,,,2007-10-04T07:53:43,2007-10-04T19:24:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-05,63.5,53.4,57.7,63.5,53.4,57.7,53.3,85.7,0.006,100,4.17,rain,0,0,26.4,13.7,20.5,1021.5,49.9,4.2,,,,,2007-10-05T07:55:11,2007-10-05T19:22:18,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-10-06,67.1,49.3,57.3,67.1,46.3,57.1,49,75.1,0,0,0,,0,0,18.7,9,24,1019.7,3.5,9.1,,,,,2007-10-06T07:56:40,2007-10-06T19:20:13,0.83,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-07,65.8,47.3,56.3,65.8,45.9,56.2,47.5,73.9,0,0,0,,0,0,15.5,4.9,11.5,1020.2,1.8,8.2,,,,,2007-10-07T07:58:09,2007-10-07T19:18:09,0.87,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-08,62.6,49.6,55.7,62.6,48.4,55.6,49.2,79.7,0,0,0,,0,0,17,8.8,354.8,1023.2,51.9,5,,,,,2007-10-08T07:59:38,2007-10-08T19:16:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-10-09,63.9,51.1,57.5,63.9,51.1,57.5,50.1,77.5,0.356,100,12.5,rain,0,0,22.7,10.3,260.8,1025.1,80.7,5.2,,,,,2007-10-09T08:01:07,2007-10-09T19:14:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07143099999,07156099999,07146099999,07153099999,07157099999,07147099999,07150099999,07057099999,07055099999"
"Paris, France",2007-10-10,60,51.2,55.1,60,51.2,55.1,49.9,83.5,0.016,100,16.67,rain,0,0,20,9.4,353.1,1022.5,64,7.7,,,,,2007-10-10T08:02:37,2007-10-10T19:12:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-11,60.1,52.1,55.1,60.1,52.1,55.1,50.7,85.4,0,0,0,,0,0,21.1,8.8,10.8,1026.8,66.1,2.8,,,,,2007-10-11T08:04:07,2007-10-11T19:09:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-12,62.5,49.1,55.6,62.5,48.3,55.5,50.6,83.9,0,0,0,,0,0,17.1,7.3,359.6,1025.6,71,3,,,,,2007-10-12T08:05:37,2007-10-12T19:07:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-13,61.3,54.4,57.8,61.3,54.4,57.8,51.8,81.1,0.001,100,4.17,rain,0,0,18,8.8,48.6,1024.4,59.5,5.2,,,,,2007-10-13T08:07:08,2007-10-13T19:05:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-14,64.7,48,55.5,64.7,45.7,55.1,48.7,78.9,0,0,0,,0,0,16.9,7.2,114.1,1020.1,0.3,5.5,,,,,2007-10-14T08:08:39,2007-10-14T19:03:59,0.11,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-15,59.6,49,53.4,59.6,46.9,53,49.2,86.2,0,0,0,,0,0,23.9,11.6,200.2,1017.7,36.7,4.6,,,,,2007-10-15T08:10:10,2007-10-15T19:02:00,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-16,69.6,47.2,56.5,69.6,44.5,55.6,49.3,78.5,0.002,100,8.33,rain,0,0,21.4,10,176,1018,19.8,7.4,,,,,2007-10-16T08:11:41,2007-10-16T19:00:02,0.17,Rain,Clear conditions throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-17,60.2,51.3,55.7,60.2,51.3,55.7,50.2,82.2,0.004,100,8.33,rain,0,0,30.1,12.5,254.9,1018.6,66.3,9,,,,,2007-10-17T08:13:13,2007-10-17T18:58:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-18,57.7,46.8,52,57.7,43.9,51.3,41.1,67.2,0,0,0,,0,0,18.3,9.2,358.4,1030.3,40.2,12.5,,,,,2007-10-18T08:14:45,2007-10-18T18:56:09,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-19,54.6,43.1,49,54.6,40.7,47.5,41.9,77.3,0,0,0,,0,0,19.7,9.1,15,1033.3,53.8,12,,,,,2007-10-19T08:16:18,2007-10-19T18:54:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-20,52.2,41.9,46.6,52.2,38,43.8,35.5,67.3,0,0,0,,0,0,19.7,9.8,46.3,1033.6,19.7,9.5,,,,,2007-10-20T08:17:50,2007-10-20T18:52:20,0.31,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-21,53,37.3,44.9,53,33.8,43.5,31.8,61.8,0,0,0,,0,0,13.9,6.9,22.2,1030.2,6.4,10.1,,,,,2007-10-21T08:19:23,2007-10-21T18:50:27,0.34,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-22,52.5,42.2,47.3,52.5,39.1,44.9,34.6,62,0,0,0,,0,0,19.9,9.2,67.9,1023.9,63.1,10.9,,,,,2007-10-22T08:20:57,2007-10-22T18:48:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-23,51.2,36.2,43.5,51.2,30.1,39.3,32.5,65.7,0,0,0,,0,0,24.2,12.3,41.1,1021.4,4.1,9.4,,,,,2007-10-23T08:22:30,2007-10-23T18:46:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-24,50.1,36.8,43.5,50.1,30,38.4,35.6,74.1,0,0,0,,0,0,25.9,14.5,25.9,1020.6,32.9,6.3,,,,,2007-10-24T08:24:04,2007-10-24T18:44:53,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-25,50.6,43.2,47.5,50.6,38.9,44.5,39.4,73.3,0,0,0,,0,0,23.9,10.1,35.4,1020.3,94.4,6.7,,,,,2007-10-25T08:25:38,2007-10-25T18:43:05,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-26,50.6,48.1,49.2,50.6,45.3,47.3,41.9,75.9,0,0,0,,0,0,15.9,7.5,24.4,1020.2,99.6,5,,,,,2007-10-26T08:27:13,2007-10-26T18:41:17,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-10-27,52.1,44.7,49,52.1,44.2,48.5,40.7,73.2,0,0,0,,0,0,12.9,5,184.6,1027.7,94.6,5,,,,,2007-10-27T08:28:47,2007-10-27T18:39:31,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-10-28,52.8,42.3,47.4,52.8,40.4,46,41.2,79.7,0,0,0,,0,0,16.5,10.5,192.7,1023.2,70.8,4.7,,,,,2007-10-28T07:30:22,2007-10-28T17:37:46,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-10-29,52.2,46.5,49.2,52.2,42.8,46.6,47,92.2,1.084,100,25,rain,0,0,25.3,10.8,211,1013.5,87,4.1,,,,,2007-10-29T07:31:57,2007-10-29T17:36:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-10-30,53.9,41.6,47.8,53.9,37.6,45.6,43.3,84.8,0.041,100,12.5,rain,0,0,18.2,11.2,315.7,1020.8,44.9,7.8,,,,,2007-10-30T07:33:32,2007-10-30T17:34:20,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-10-31,56.1,36.5,46,56.1,34.1,44.9,40.1,81.5,0,0,0,,0,0,15.7,7.3,5.9,1029.6,16.5,7.2,,,,,2007-10-31T07:35:07,2007-10-31T17:32:39,0.68,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-11-01,55.9,37.8,48.8,55.9,37.8,48.7,44.6,85.9,0,0,0,,0,0,15.2,8.5,347.3,1032.1,70.1,6.8,,,,,2007-11-01T07:36:43,2007-11-01T17:30:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07146099999,07156099999,07157099999,07147099999,07150099999,07055099999"
"Paris, France",2007-11-02,56.8,52,54.3,56.8,52,54.3,47.6,78.2,0,0,0,,0,0,14.7,6.8,22.2,1032.6,95.9,7,,,,,2007-11-02T07:38:19,2007-11-02T17:29:21,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-03,57.4,54.2,55.3,57.4,54.2,55.3,50.9,85.7,0.007,100,25,rain,0,0,19.8,9,9,1029.8,96.9,4.1,,,,,2007-11-03T07:39:54,2007-11-03T17:27:45,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-04,55.8,50,52.9,55.8,50,52.9,43.8,72.3,0,0,0,,0,0,20.2,11.2,26.1,1027.7,90.9,9.3,,,,,2007-11-04T07:41:30,2007-11-04T17:26:10,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-05,54.2,44.1,48.9,54.2,41.5,47.4,37.1,64.3,0,0,0,,0,0,16,8,1,1028.4,46.3,11.1,,,,,2007-11-05T07:43:06,2007-11-05T17:24:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-06,52.4,43.6,48.6,52.4,41.1,46.3,39,70.4,0.005,100,8.33,rain,0,0,22.4,13.8,321.3,1030.8,32.8,9.3,,,,,2007-11-06T07:44:41,2007-11-06T17:23:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-07,52.7,41.4,48,52.7,38.5,46.5,40.8,76.1,0,0,0,,0,0,28.9,9.7,260.2,1028.9,75.8,9.8,,,,,2007-11-07T07:46:17,2007-11-07T17:21:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-08,54.8,47.1,51.5,54.8,43.3,51.2,47.4,85.9,0.109,100,20.83,rain,0,0,37.2,15.1,249.9,1020.7,91.1,8.2,,,,,2007-11-08T07:47:53,2007-11-08T17:20:09,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,07057099999"
"Paris, France",2007-11-09,48.3,39.5,45.2,43,34.6,39.9,32.4,62.1,0.016,100,8.33,rain,0,0,40.7,19.2,313.4,1023.6,33.4,12.7,,,,,2007-11-09T07:49:28,2007-11-09T17:18:43,0.98,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-10,54.8,40.9,49.5,54.8,36.5,47.5,43,78.2,0,0,0,,0,0,30.5,12.7,273.5,1023.6,87.7,12.2,,,,,2007-11-10T07:51:04,2007-11-10T17:17:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-11,55.3,46.7,51.9,55.3,42.6,51.3,46,80.3,0.081,100,25,rain,0,0,31.1,14.8,276.6,1018.1,80.4,12.6,,,,,2007-11-11T07:52:39,2007-11-11T17:15:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-12,47.6,39.6,43.9,44.2,35.7,40.5,34.7,70.3,0,0,0,,0,0,18.7,8.7,332.6,1023.4,35,15.5,,,,,2007-11-12T07:54:14,2007-11-12T17:14:36,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-13,47.1,37.2,42.6,43.4,33.5,38.4,36.8,80.3,0.093,100,20.83,rain,0,0,26.3,13.8,253.4,1016.5,76.4,8.2,,,,,2007-11-13T07:55:48,2007-11-13T17:13:18,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-14,46,38.3,43.9,42.2,33.5,38.6,34.3,69.6,0.002,100,4.17,rain,0,0,24.2,13.7,343,1013.6,58.8,12.6,,,,,2007-11-14T07:57:22,2007-11-14T17:12:02,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-15,41.1,33.7,37.1,35.5,27.6,30.7,27.3,67.9,0,0,0,,0,0,24.8,13.3,14.1,1024.3,15.2,9.7,,,,,2007-11-15T07:58:56,2007-11-15T17:10:49,0.19,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-16,40.1,30.6,34.2,36.5,24.4,29.6,24.3,67.8,0,0,0,,0,0,17,7,28.2,1028.8,15.5,7.4,,,,,2007-11-16T08:00:29,2007-11-16T17:09:37,0.22,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-17,44.3,30,36.1,41.3,25.8,34.1,26.8,69.7,0,0,0,,0,0,13.2,5.8,31.9,1026.7,4.7,5.9,,,,,2007-11-17T08:02:02,2007-11-17T17:08:27,0.25,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-18,36.9,30.7,33.8,34.3,22.3,26.6,30.2,87,0.058,100,12.5,"rain,snow",0,0,31,14,144.7,1010.1,76.2,2.9,,,,,2007-11-18T08:03:34,2007-11-18T17:07:20,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-19,47.2,36.1,42.6,45.2,28.1,37.7,40.3,91.4,0.069,100,16.67,rain,0,0,23.1,11.4,162.7,1003.7,95.7,4.6,,,,,2007-11-19T08:05:06,2007-11-19T17:06:15,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-20,53.2,44.7,48.7,53.2,40.1,47.1,45.6,89.3,0.113,100,41.67,rain,0,0,19.9,11.9,133.7,1003.3,92,6.6,,,,,2007-11-20T08:06:37,2007-11-20T17:05:13,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-21,55,45.8,51.2,55,43.1,50.6,46.7,85,0.106,100,20.83,rain,0,0,21.9,13.9,176.8,1004,48,9.9,,,,,2007-11-21T08:08:07,2007-11-21T17:04:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-22,55.7,42.2,48.2,55.7,37.6,46.3,44.3,86.9,0.006,100,4.17,rain,0,0,16.2,8.3,192.4,1006.1,44.2,7.7,,,,,2007-11-22T08:09:36,2007-11-22T17:03:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-23,48.5,40,45.8,45.7,34.1,41.1,39.7,79.5,0.005,100,8.33,rain,0,0,31.1,16.1,358.2,1015.5,61.6,8.7,,,,,2007-11-23T08:11:05,2007-11-23T17:02:20,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
"Paris, France",2007-11-24,45.6,36,40.2,42.8,30.3,35.9,32.5,74.2,0,0,0,,0,0,19.8,9,346,1026.5,22,10.6,,,,,2007-11-24T08:12:32,2007-11-24T17:01:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
